time            Ak              Br              Cj              sAk             sBr             sCj            
6.377555110e+04 6.681094602e-05 2.118339148e-01 1.454950989e-01 6.441010584e-02 2.389658111e-02 6.187186434e-02
6.391983968e+04 6.622466789e-05 2.106552291e-01 1.454914038e-01 6.432720420e-02 2.381733485e-02 6.165816544e-02
6.406412826e+04 6.564674531e-05 2.094831749e-01 1.454877305e-01 6.424468403e-02 2.373862379e-02 6.144547980e-02
6.420841683e+04 6.507702826e-05 2.083177143e-01 1.454840790e-01 6.416254225e-02 2.366044304e-02 6.123380072e-02
6.435270541e+04 6.451536914e-05 2.071588092e-01 1.454804491e-01 6.408077585e-02 2.358278778e-02 6.102312158e-02
6.449699399e+04 6.396162265e-05 2.060064222e-01 1.454768408e-01 6.399938182e-02 2.350565323e-02 6.081343581e-02
6.464128257e+04 6.341564563e-05 2.048605160e-01 1.454732538e-01 6.391835720e-02 2.342903468e-02 6.060473689e-02
6.478557114e+04 6.287730826e-05 2.037210530e-01 1.454696881e-01 6.383769909e-02 2.335292751e-02 6.039701843e-02
6.492985972e+04 6.234652581e-05 2.025879949e-01 1.454661430e-01 6.375740477e-02 2.327732740e-02 6.019027440e-02
6.507414830e+04 6.182313764e-05 2.014613058e-01 1.454626186e-01 6.367747127e-02 2.320222964e-02 5.998449828e-02
6.521843687e+04 6.130701945e-05 2.003409488e-01 1.454591147e-01 6.359789578e-02 2.312762977e-02 5.977968383e-02
6.536272545e+04 6.079805004e-05 1.992268874e-01 1.454556312e-01 6.351867551e-02 2.305352337e-02 5.957582490e-02
6.550701403e+04 6.029611133e-05 1.981190852e-01 1.454521678e-01 6.343980772e-02 2.297990607e-02 5.937291536e-02
6.565130261e+04 5.980108830e-05 1.970175061e-01 1.454487243e-01 6.336128967e-02 2.290677356e-02 5.917094917e-02
6.579559118e+04 5.931286828e-05 1.959221139e-01 1.454453005e-01 6.328311868e-02 2.283412160e-02 5.896992034e-02
6.593987976e+04 5.883131401e-05 1.948328750e-01 1.454418966e-01 6.320529197e-02 2.276194577e-02 5.876982261e-02
6.608416834e+04 5.835632702e-05 1.937497529e-01 1.454385124e-01 6.312780695e-02 2.269024198e-02 5.857065020e-02
6.622845691e+04 5.788779686e-05 1.926727128e-01 1.454351476e-01 6.305066097e-02 2.261900608e-02 5.837239721e-02
6.637274549e+04 5.742561472e-05 1.916017198e-01 1.454318022e-01 6.297385145e-02 2.254823396e-02 5.817505780e-02
6.651703407e+04 5.696967321e-05 1.905367395e-01 1.454284760e-01 6.289737579e-02 2.247792154e-02 5.797862615e-02
6.666132265e+04 5.651985761e-05 1.894777378e-01 1.454251691e-01 6.282123141e-02 2.240806475e-02 5.778309644e-02
6.680561122e+04 5.607603755e-05 1.884246820e-01 1.454218816e-01 6.274541570e-02 2.233865947e-02 5.758846275e-02
6.694989980e+04 5.563811486e-05 1.873775381e-01 1.454186135e-01 6.266992616e-02 2.226970177e-02 5.739471945e-02
6.709418838e+04 5.520597729e-05 1.863362730e-01 1.454153647e-01 6.259476027e-02 2.220118769e-02 5.720186080e-02
6.723847695e+04 5.477951179e-05 1.853008539e-01 1.454121355e-01 6.251991553e-02 2.213311328e-02 5.700988110e-02
6.738276553e+04 5.435860423e-05 1.842712486e-01 1.454089259e-01 6.244538943e-02 2.206547462e-02 5.681877470e-02
6.752705411e+04 5.394314676e-05 1.832474248e-01 1.454057361e-01 6.237117952e-02 2.199826787e-02 5.662853598e-02
6.767134269e+04 5.353320841e-05 1.822293423e-01 1.454025640e-01 6.229728400e-02 2.193149021e-02 5.643916092e-02
6.781563126e+04 5.312882459e-05 1.812169588e-01 1.453994073e-01 6.222370104e-02 2.186513878e-02 5.625064544e-02
6.795991984e+04 5.272966377e-05 1.802102556e-01 1.453962694e-01 6.215042736e-02 2.179920845e-02 5.606298191e-02
6.810420842e+04 5.233568974e-05 1.792091988e-01 1.453931496e-01 6.207746086e-02 2.173369590e-02 5.587616550e-02
6.824849699e+04 5.194683196e-05 1.782137544e-01 1.453900475e-01 6.200479932e-02 2.166859769e-02 5.569019115e-02
6.839278557e+04 5.156300053e-05 1.772238909e-01 1.453869631e-01 6.193244045e-02 2.160391023e-02 5.550505360e-02
6.853707415e+04 5.118411020e-05 1.762395770e-01 1.453838964e-01 6.186038199e-02 2.153963000e-02 5.532074764e-02
6.868136273e+04 5.081008174e-05 1.752607809e-01 1.453808473e-01 6.178862174e-02 2.147575356e-02 5.513726818e-02
6.882565130e+04 5.044084173e-05 1.742874713e-01 1.453778156e-01 6.171715755e-02 2.141227756e-02 5.495461025e-02
6.896993988e+04 5.007631299e-05 1.733196165e-01 1.453748012e-01 6.164598723e-02 2.134919860e-02 5.477276879e-02
6.911422846e+04 4.971641939e-05 1.723571854e-01 1.453718040e-01 6.157510862e-02 2.128651329e-02 5.459173881e-02
6.925851703e+04 4.936109109e-05 1.714001475e-01 1.453688238e-01 6.150451964e-02 2.122421844e-02 5.441151546e-02
6.940280561e+04 4.901025116e-05 1.704484714e-01 1.453658607e-01 6.143421812e-02 2.116231064e-02 5.423209372e-02
6.954709419e+04 4.866383247e-05 1.695021269e-01 1.453629143e-01 6.136420202e-02 2.110078675e-02 5.405346882e-02
6.969138277e+04 4.832176467e-05 1.685610835e-01 1.453599847e-01 6.129446927e-02 2.103964353e-02 5.387563594e-02
6.983567134e+04 4.798397823e-05 1.676253109e-01 1.453570718e-01 6.122501780e-02 2.097887779e-02 5.369859024e-02
6.997995992e+04 4.765040790e-05 1.666947791e-01 1.453541754e-01 6.115584561e-02 2.091848642e-02 5.352232705e-02
7.012424850e+04 4.732098650e-05 1.657694580e-01 1.453512954e-01 6.108695068e-02 2.085846628e-02 5.334684160e-02
7.026853707e+04 4.699565553e-05 1.648493189e-01 1.453484317e-01 6.101833110e-02 2.079881447e-02 5.317212944e-02
7.041282565e+04 4.667435004e-05 1.639343320e-01 1.453455842e-01 6.094998489e-02 2.073952788e-02 5.299818587e-02
7.055711423e+04 4.635700345e-05 1.630244672e-01 1.453427528e-01 6.088191003e-02 2.068060340e-02 5.282500618e-02
7.070140281e+04 4.604355404e-05 1.621196953e-01 1.453399374e-01 6.081410457e-02 2.062203801e-02 5.265258578e-02
7.084569138e+04 4.573394177e-05 1.612199871e-01 1.453371379e-01 6.074656660e-02 2.056382877e-02 5.248092014e-02
7.098997996e+04 4.542810737e-05 1.603253138e-01 1.453343542e-01 6.067929422e-02 2.050597275e-02 5.231000479e-02
7.113426854e+04 4.512599320e-05 1.594356470e-01 1.453315862e-01 6.061228557e-02 2.044846708e-02 5.213983530e-02
7.127855711e+04 4.482754455e-05 1.585509581e-01 1.453288338e-01 6.054553880e-02 2.039130893e-02 5.197040730e-02
7.142284569e+04 4.453270771e-05 1.576712191e-01 1.453260969e-01 6.047905211e-02 2.033449553e-02 5.180171646e-02
7.156713427e+04 4.424143061e-05 1.567964021e-01 1.453233754e-01 6.041282372e-02 2.027802412e-02 5.163375851e-02
7.171142285e+04 4.395365852e-05 1.559264790e-01 1.453206691e-01 6.034685179e-02 2.022189191e-02 5.146652912e-02
7.185571142e+04 4.366932985e-05 1.550614209e-01 1.453179781e-01 6.028113443e-02 2.016609597e-02 5.130002380e-02
7.200000000e+04 4.338840133e-05 1.542012013e-01 1.453153022e-01 6.021566997e-02 2.011063377e-02 5.113423853e-02
