time            Ak              Br              Cj              sAk             sBr             sCj            
9.034869739e+04 1.123696451e-02 1.076349459e-02 1.057050738e-02 5.207649636e-01 5.164483976e-01 5.105613953e-01
9.055310621e+04 1.124483371e-02 1.076461757e-02 1.056955355e-02 5.202519318e-01 5.157867813e-01 5.105992639e-01
9.075751503e+04 1.125260977e-02 1.076884551e-02 1.056839258e-02 5.198634022e-01 5.149826123e-01 5.105211183e-01
9.096192385e+04 1.125964317e-02 1.077597072e-02 1.056781967e-02 5.195870050e-01 5.141006136e-01 5.102778772e-01
9.116633267e+04 1.126558614e-02 1.078549225e-02 1.056862898e-02 5.193875514e-01 5.132062081e-01 5.098426194e-01
9.137074148e+04 1.127042312e-02 1.079671276e-02 1.057148992e-02 5.192142728e-01 5.123556421e-01 5.092129723e-01
9.157515030e+04 1.127444798e-02 1.080885649e-02 1.057685365e-02 5.190097244e-01 5.115884390e-01 5.084095619e-01
9.177955912e+04 1.127819636e-02 1.082118889e-02 1.058490088e-02 5.187188624e-01 5.109230793e-01 5.074711403e-01
9.198396794e+04 1.128234736e-02 1.083312051e-02 1.059553447e-02 5.182969478e-01 5.103562311e-01 5.064474240e-01
9.218837675e+04 1.128761294e-02 1.084428093e-02 1.060841298e-02 5.177152384e-01 5.098650465e-01 5.053911554e-01
9.239278557e+04 1.129463163e-02 1.085455590e-02 1.062301615e-02 5.169638845e-01 5.094120654e-01 5.043504180e-01
9.259719439e+04 1.130388215e-02 1.086408457e-02 1.063873030e-02 5.160518545e-01 5.089516926e-01 5.033623922e-01
9.280160321e+04 1.131562753e-02 1.087322122e-02 1.065493925e-02 5.150042170e-01 5.084371971e-01 5.024492451e-01
9.300601202e+04 1.132989431e-02 1.088246984e-02 1.067110821e-02 5.138574231e-01 5.078272204e-01 5.016165014e-01
9.321042084e+04 1.134648586e-02 1.089240420e-02 1.068684908e-02 5.126535472e-01 5.070909368e-01 5.008537735e-01
9.341482966e+04 1.136502305e-02 1.090358550e-02 1.070196186e-02 5.114343555e-01 5.062113865e-01 5.001374468e-01
9.361923848e+04 1.138500679e-02 1.091648781e-02 1.071644767e-02 5.102359137e-01 5.051866652e-01 4.994349134e-01
9.382364729e+04 1.140589054e-02 1.093144218e-02 1.073049383e-02 5.090845582e-01 5.040289794e-01 4.987095290e-01
9.402805611e+04 1.142715256e-02 1.094860409e-02 1.074443637e-02 5.079944095e-01 5.027620243e-01 4.979256552e-01
9.423246493e+04 1.144835938e-02 1.096794600e-02 1.075870653e-02 5.069667619e-01 5.014171067e-01 4.970530564e-01
9.443687375e+04 1.146921309e-02 1.098927339e-02 1.077376973e-02 5.059910019e-01 5.000287292e-01 4.960702846e-01
9.464128257e+04 1.148957818e-02 1.101225988e-02 1.079006548e-02 5.050469581e-01 4.986301947e-01 4.949666175e-01
9.484569138e+04 1.150948665e-02 1.103649504e-02 1.080795575e-02 5.041080948e-01 4.972498144e-01 4.937425602e-01
9.505010020e+04 1.152912252e-02 1.106153877e-02 1.082768666e-02 5.031452222e-01 4.959080362e-01 4.924089315e-01
9.525450902e+04 1.154878919e-02 1.108697476e-02 1.084936746e-02 5.021301717e-01 4.946157972e-01 4.909847942e-01
9.545891784e+04 1.156886613e-02 1.111245568e-02 1.087296789e-02 5.010389220e-01 4.933741674e-01 4.894946725e-01
9.566332665e+04 1.158975968e-02 1.113773882e-02 1.089833056e-02 4.998541000e-01 4.921750532e-01 4.879653622e-01
9.586773547e+04 1.161185540e-02 1.116270525e-02 1.092519788e-02 4.985663741e-01 4.910029474e-01 4.864228287e-01
9.607214429e+04 1.163547744e-02 1.118736474e-02 1.095324621e-02 4.971748870e-01 4.898372112e-01 4.848895488e-01
9.627655311e+04 1.166085636e-02 1.121184703e-02 1.098212538e-02 4.956867696e-01 4.886547556e-01 4.833823826e-01
9.648096192e+04 1.168811153e-02 1.123637881e-02 1.101149802e-02 4.941157377e-01 4.874327454e-01 4.819113342e-01
9.668537074e+04 1.171724581e-02 1.126125377e-02 1.104107396e-02 4.924801826e-01 4.861510030e-01 4.804791232e-01
9.688977956e+04 1.174815337e-02 1.128679736e-02 1.107063723e-02 4.908009411e-01 4.847939186e-01 4.790815514e-01
9.709418838e+04 1.178063759e-02 1.131333156e-02 1.110006326e-02 4.890990456e-01 4.833517142e-01 4.777085203e-01
9.729859719e+04 1.181443734e-02 1.134114195e-02 1.112932588e-02 4.873936145e-01 4.818210222e-01 4.763455787e-01
9.750300601e+04 1.184925684e-02 1.137045250e-02 1.115849320e-02 4.857002156e-01 4.802047276e-01 4.749757167e-01
9.770741483e+04 1.188479666e-02 1.140140803e-02 1.118771510e-02 4.840297158e-01 4.785112173e-01 4.735812401e-01
9.791182365e+04 1.192078325e-02 1.143406536e-02 1.121720344e-02 4.823876362e-01 4.767531978e-01 4.721455830e-01
9.811623246e+04 1.195699230e-02 1.146839476e-02 1.124720818e-02 4.807741807e-01 4.749461720e-01 4.706547535e-01
9.832064128e+04 1.199326732e-02 1.150428765e-02 1.127799210e-02 4.791846203e-01 4.731068542e-01 4.690984998e-01
9.852505010e+04 1.202953000e-02 1.154157208e-02 1.130980553e-02 4.776101711e-01 4.712515652e-01 4.674709965e-01
9.872945892e+04 1.206578202e-02 1.158003302e-02 1.134286495e-02 4.760391667e-01 4.693948487e-01 4.657710203e-01
9.893386774e+04 1.210210055e-02 1.161943375e-02 1.137733626e-02 4.744583125e-01 4.675483850e-01 4.640017545e-01
9.913827655e+04 1.213862679e-02 1.165953854e-02 1.141332366e-02 4.728540302e-01 4.657202340e-01 4.621701825e-01
9.934268537e+04 1.217554994e-02 1.170013316e-02 1.145086499e-02 4.712136664e-01 4.639144835e-01 4.602862202e-01
9.954709419e+04 1.221308843e-02 1.174104141e-02 1.148993361e-02 4.695264924e-01 4.621312910e-01 4.583616764e-01
9.975150301e+04 1.225147031e-02 1.178213739e-02 1.153044525e-02 4.677844567e-01 4.603672314e-01 4.564091590e-01
9.995591182e+04 1.229091463e-02 1.182335453e-02 1.157226709e-02 4.659827381e-01 4.586157840e-01 4.544410475e-01
1.001603206e+05 1.233161393e-02 1.186468639e-02 1.161523386e-02 4.641198424e-01 4.568682499e-01 4.524685014e-01
1.003647295e+05 1.237372143e-02 1.190618423e-02 1.165916253e-02 4.621975069e-01 4.551145941e-01 4.505007344e-01
1.005691383e+05 1.241734279e-02 1.194794927e-02 1.170386781e-02 4.602203035e-01 4.533443494e-01 4.485445302e-01
1.007735471e+05 1.246252979e-02 1.199012399e-02 1.174917682e-02 4.581951912e-01 4.515474637e-01 4.466038634e-01
1.009779559e+05 1.250928175e-02 1.203287738e-02 1.179494203e-02 4.561307287e-01 4.497150698e-01 4.446799379e-01
1.011823647e+05 1.255754869e-02 1.207639213e-02 1.184105093e-02 4.540363883e-01 4.478400734e-01 4.427712987e-01
1.013867735e+05 1.260723858e-02 1.212085067e-02 1.188743258e-02 4.519218133e-01 4.459175467e-01 4.408741921e-01
1.015911824e+05 1.265822704e-02 1.216642256e-02 1.193406066e-02 4.497961382e-01 4.439449426e-01 4.389830367e-01
1.017955912e+05 1.271036836e-02 1.221325400e-02 1.198095315e-02 4.476674238e-01 4.419221116e-01 4.370909732e-01
1.020000000e+05 1.276350787e-02 1.226145912e-02 1.202816891e-02 4.455421840e-01 4.398511504e-01 4.351904844e-01
